"","gene","logFC_PFL_TLS_inRCC_vs_LSCC","FDR_PFL_TLS_inRCC_vs_LSCC","F_PFL_TLS_inRCC_vs_LSCC","sig","selected"
"290","ERF",0.366739981809238,0.383194923025464,4.74538599290059,"par_inRCC_vs_LSCC","none"
"291","C9orf153",0.468453516129904,0.383194923025464,4.74449522497553,"par_inRCC_vs_LSCC","none"
"292","PSMD3",0.405744129956475,0.383194923025464,4.7424659750574,"par_inRCC_vs_LSCC","none"
"293","ARMCX3",0.440015924218204,0.383194923025464,4.74125752802522,"none","none"
"294","LENG8",-0.394794688606923,0.383194923025464,4.73862319018045,"none","none"
"295","TRAPPC1",-0.418324024697146,0.383194923025464,4.73763780330235,"none","none"
"296","YBX3",0.559847627813972,0.383194923025464,4.7330647673441,"none","none"
"297","LSP1",-0.477435818794901,0.383194923025464,4.73063776553874,"none","none"
"298","ABT1",0.439564799982365,0.383526651700279,4.7232096655863,"par_inRCC_vs_LSCC","none"
"299","HSP90AA1",-0.518230255218404,0.383752766270247,4.71043891836358,"par_inRCC_vs_LSCC","none"
"300","HSPA8",0.47980942303838,0.383752766270247,4.70632802958704,"par_inRCC_vs_LSCC","none"
"301","TCEA3",0.457297423283582,0.383752766270247,4.70457694730549,"par_inRCC_vs_LSCC","none"
"302","XAF1",0.61298987469904,0.386668287826303,4.68546402215677,"none","none"
"303","AP2M1",0.422874641770728,0.387057525515063,4.6743187310803,"none","none"
"304","ATXN1",0.33067095599234,0.387057525515063,4.67211404155958,"none","none"
"305","FGD2",-0.507063230231656,0.38927081296406,4.65453490646872,"none","none"
"306","CCDC179",0.464929901953278,0.38927081296406,4.63925991934773,"none","none"
"307","ANKRD36",-0.392254285563109,0.38927081296406,4.63854279471263,"par_inRCC_vs_LSCC","none"
"308","IFNB1",0.449662952292522,0.38927081296406,4.62837785928972,"par_inRCC_vs_LSCC","none"
"309","RPL18",-0.601364619049141,0.38927081296406,4.62247709784027,"none","none"
"310","OST4",-0.501291623386442,0.38927081296406,4.61973038454489,"par_inRCC_vs_LSCC","none"
"311","CYP1B1",-0.643583381880849,0.38927081296406,4.62302296555902,"par_inRCC_vs_LSCC","none"
"312","TAF1D",-0.359336918195349,0.38927081296406,4.93625123231177,"par_inRCC_vs_LSCC","none"
"313","PITX1",0.561757690374046,0.390326081618063,4.60622928681275,"none","none"
"314","GPBAR1",-0.508313291283194,0.396477802498418,4.57327367920914,"none","none"
"315","ATP5ME",-0.448045922978224,0.397689155804851,4.56237526802263,"par_inRCC_vs_LSCC","none"
"316","C3orf35",0.459529527323689,0.397807404608131,4.5563123384482,"par_inRCC_vs_LSCC","none"
"317","TIMM13",-0.417353359804187,0.40062238734077,4.5374133847186,"par_inRCC_vs_LSCC","none"
"318","PSD4",-0.469121180308537,0.40062238734077,4.53227947673795,"none","none"
"319","TCEA2",0.44070070065441,0.40062238734077,4.52747163170306,"none","none"
"320","TARP",0.470841866982066,0.401926580783454,4.51595850852896,"none","none"
"321","FAIM2",-0.488380975506267,0.401926580783454,4.50710548703773,"par_inRCC_vs_LSCC","none"
"322","HOXB3",-0.493549692891079,0.401926580783454,4.50316710075296,"par_inRCC_vs_LSCC","none"
"323","NEO1",0.383522209264906,0.401926580783454,4.49498368376317,"par_inRCC_vs_LSCC","none"
"324","C1QB",0.701371724238187,0.401926580783454,4.49890287250613,"none","none"
"325","CCT6A",0.438847727593089,0.403190860811232,4.48377897889467,"none","none"
"326","SNX2",0.375594982548171,0.403645951205465,4.47275036046033,"par_inRCC_vs_LSCC","none"
"327","CBLN3",0.359415817001041,0.403645951205465,4.47110880536603,"par_inRCC_vs_LSCC","none"
"328","EFEMP1",0.633589184605127,0.405006738582923,4.4550747848535,"par_inRCC_vs_LSCC","none"
"329","TNFAIP3",0.521401798499856,0.405006738582923,4.45595488043635,"par_inRCC_vs_LSCC","none"
"330","ALG1L2",0.447524872071157,0.407431980345667,4.4375894457144,"none","none"
"331","DYRK1B",0.39046470508859,0.407431980345667,4.43364226269974,"par_inRCC_vs_LSCC","none"
"332","RSF1",-0.434131746683345,0.407492468163312,4.42812893121617,"par_inRCC_vs_LSCC","none"
"333","SNCA",0.415162250955408,0.408111393369215,4.42024787953947,"none","none"
"334","EFNA1",-0.533544946090299,0.412136809430078,4.39152192367576,"par_inRCC_vs_LSCC","none"
"335","TGOLN2",0.402758259194706,0.412136809430078,4.38802629011921,"par_inRCC_vs_LSCC","none"
"336","NUP54",0.418224986325676,0.412136809430078,4.38755514784836,"none","none"
"337","OR4A5",0.387908474675644,0.415242427256535,4.36425168684518,"par_inRCC_vs_LSCC","none"
"338","CRK",0.447847439749447,0.415242427256535,5.55585815332169,"none","none"
"339","CRACDL",0.38024286990323,0.415242427256535,4.35453521848777,"par_inRCC_vs_LSCC","none"
"340","CD24",0.654355548877458,0.415242427256535,4.35025912256181,"par_inRCC_vs_LSCC","none"
"341","ARHGDIA",-0.379401555371697,0.415242427256535,4.33515931868991,"par_inRCC_vs_LSCC","none"
"342","HDHD2",0.478771813634938,0.415242427256535,4.33507709288495,"par_inRCC_vs_LSCC","none"
"343","BTN3A1",0.432299149720021,0.415242427256535,4.33319360353554,"none","none"
"344","RHOB",0.811158904968199,0.415242427256535,4.33281274191099,"par_inRCC_vs_LSCC","none"
"345","COX6C",-0.511916416283289,0.415242427256535,4.32207961670604,"par_inRCC_vs_LSCC","none"
"346","MARCHF2",0.394779173194768,0.415242427256535,4.32136660894368,"none","none"
"347","HELQ",0.418648298007239,0.415242427256535,4.31853415140716,"par_inRCC_vs_LSCC","none"
"348","AKAP8",0.319284597745322,0.416522953798288,4.30706704443368,"none","none"
"349","PSMA2",0.438143815806745,0.416522953798288,4.30321807174962,"none","none"
"350","TTR",0.440272543040565,0.420706102881194,4.28091139847439,"par_inRCC_vs_LSCC","none"
"351","RNASEH2C",-0.4028570749056,0.420706102881194,4.7222269194451,"none","none"
"352","SND1",-0.448426366256387,0.420706102881194,4.26436767391516,"none","none"
"353","FGFR1OP2",-0.413253394695804,0.420706102881194,4.30689245073633,"none","none"
"354","PPDPF",0.564283370812297,0.420706102881194,4.25983179026901,"par_inRCC_vs_LSCC","none"
"355","IFNA16",0.483935003942948,0.420706102881194,4.25634536774508,"none","none"
"356","ZNF625",-0.522013213816595,0.421046420208379,4.24959550685847,"par_inRCC_vs_LSCC","none"
"357","CD2",0.457050550886919,0.421046420208379,4.24327702604178,"par_inRCC_vs_LSCC","none"
"358","OSTM1",0.373331495316532,0.421046420208379,4.24037213972021,"par_inRCC_vs_LSCC","none"
"359","NDRG3",0.397575595848214,0.425054205027989,4.21914887746292,"par_inRCC_vs_LSCC","none"
"360","SLCO2B1",-0.432445639398314,0.426570954891021,4.20360994022015,"par_inRCC_vs_LSCC","none"
"361","KHSRP",-0.379815300493523,0.426570954891021,4.20337907366765,"par_inRCC_vs_LSCC","none"
"362","HSPE1",-0.419874002727963,0.427485270596276,4.19489473264213,"none","none"
"363","KRBOX4",0.432641460669955,0.433343558036067,4.16661086080602,"par_inRCC_vs_LSCC","none"
"364","PRAC2",-0.37491773389846,0.433672853486075,4.15701853752215,"none","none"
"365","RASSF1",-0.396844246383274,0.433672853486075,4.15581199530485,"none","none"
"366","FBLN5",0.546749563432888,0.438044691154503,4.13378078248599,"par_inRCC_vs_LSCC","none"
"367","LYPLA2",-0.425843648421345,0.438252436844343,4.12825653584307,"par_inRCC_vs_LSCC","none"
"368","SUN2",-0.359227136995835,0.440060947866226,4.11646309379925,"par_inRCC_vs_LSCC","none"
"369","CBWD2",-0.354837023942068,0.440312851715048,4.11079854413342,"par_inRCC_vs_LSCC","none"
"370","TLR2",0.382431636075105,0.441209431579018,4.09866397545853,"par_inRCC_vs_LSCC","none"
"371","CYCS",0.44660470849222,0.441209431579018,4.0958790649428,"par_inRCC_vs_LSCC","none"
"372","RPS3",-0.499322140533685,0.441209431579018,4.09334049821049,"none","none"
"373","TNFRSF1A",0.443505767470659,0.442073777036124,4.08534564468906,"none","none"
"374","CALM3",-0.344190265369264,0.442432171503885,4.07933978393378,"par_inRCC_vs_LSCC","none"
"375","VCAM1",0.51865847692797,0.443483191750527,4.07190082725844,"par_inRCC_vs_LSCC","none"
"376","LRCOL1",0.391939979864448,0.444022324594848,4.06398370526936,"par_inRCC_vs_LSCC","none"
"377","CNN2",0.486220481845476,0.44744448101471,4.04206166318735,"par_inRCC_vs_LSCC","none"
"378","TRMT1",-0.403753722980916,0.44744448101471,4.03944564293704,"par_inRCC_vs_LSCC","none"
"379","DYNLT1",0.297815509898723,0.44744448101471,4.03178413890562,"par_inRCC_vs_LSCC","none"
"380","TAOK3",0.352178217129464,0.44744448101471,4.02902183277942,"par_inRCC_vs_LSCC","none"
"381","TMC8",-0.42762332958943,0.44744448101471,4.02213841068936,"none","none"
"382","DDX6",0.356351673156849,0.44744448101471,4.01882092965635,"none","none"
"383","TCN2",0.435071438770544,0.44744448101471,4.0143089483836,"par_inRCC_vs_LSCC","none"
"384","NPM1",-0.424835975600724,0.44744448101471,4.00800492504623,"par_inRCC_vs_LSCC","none"
"385","VDR",0.389094351979405,0.44744448101471,4.00686565560253,"par_inRCC_vs_LSCC","none"
"386","ARL6IP1",-0.420752053513933,0.44744448101471,4.00188860229202,"par_inRCC_vs_LSCC","none"
"387","MTERF3",0.38749063236396,0.44744448101471,4.00029281996917,"par_inRCC_vs_LSCC","none"
"388","LARS1",0.362636917249125,0.44744448101471,4.29891536406163,"par_inRCC_vs_LSCC","none"
"389","ZNF830",0.341077847803567,0.449546854934849,3.98432477692907,"par_inRCC_vs_LSCC","none"
"390","VWF",0.703136718926942,0.450644888459925,3.97596480498766,"par_inRCC_vs_LSCC","none"
"391","MRPL4",-0.427162654233274,0.450644888459925,3.97134164913828,"par_inRCC_vs_LSCC","none"
"392","MRPS27",0.405749771458657,0.455501658360189,3.93791695655564,"par_inRCC_vs_LSCC","none"
"393","NCF1",-0.473007543300424,0.455501658360189,3.93637242403939,"none","none"
"394","STK17B",-0.41120335426815,0.455501658360189,3.93586939373697,"par_inRCC_vs_LSCC","none"
"395","EIF3A",-0.341251084180201,0.455501658360189,3.93552145196314,"par_inRCC_vs_LSCC","none"
"396","VEGFB",0.449272880393574,0.456385038062873,3.92787271244399,"par_inRCC_vs_LSCC","none"
"397","NPM2",0.371521300404238,0.457174751077349,3.91021889929762,"par_inRCC_vs_LSCC","none"
"398","SSTR4",-0.431949024287557,0.457174751077349,3.90545555672732,"par_inRCC_vs_LSCC","none"
"399","SESTD1",0.361544779113805,0.457174751077349,3.90490861079176,"none","none"
"400","FEM1C",0.372243515712854,0.457174751077349,3.89712085954574,"par_inRCC_vs_LSCC","none"
"401","SOD3",0.465003800814305,0.457174751077349,3.89624430379128,"par_inRCC_vs_LSCC","none"
"402","TFAM",0.366249607362566,0.457174751077349,3.89098424370111,"none","none"
"403","ERC1",0.353035497538738,0.457174751077349,3.890689371557,"par_inRCC_vs_LSCC","none"
"404","FAM83C",-0.359812829822441,0.457174751077349,3.89068766494128,"par_inRCC_vs_LSCC","none"
"405","CNN1",0.388355237637288,0.458820499798041,3.87702701696451,"par_inRCC_vs_LSCC","none"
"406","SLC3A1",0.564144263182319,0.458820499798041,3.87610183582873,"par_inRCC_vs_LSCC","none"
"407","AP3S1",0.320229191090522,0.461954667888702,3.86026664820362,"par_inRCC_vs_LSCC","none"
"408","IGFBP3",0.948352637276365,0.46537760698747,3.84512840888468,"par_inRCC_vs_LSCC","none"
"409","TYR",0.381580891283281,0.46537760698747,3.83533658012396,"par_inRCC_vs_LSCC","none"
"410","HSPD1",-0.453337229274526,0.46537760698747,3.83341895264157,"none","none"
"411","PLOD1",0.43560926715808,0.46537760698747,3.83096737750568,"none","none"
"412","HNRNPU",-0.405089599794508,0.46717697102417,3.81468573512343,"par_inRCC_vs_LSCC","none"
"413","ST6GAL1",0.379511788504607,0.46717697102417,3.81207969610485,"none","none"
"414","PPIB",-0.508797059234637,0.46717697102417,3.80917954619381,"par_inRCC_vs_LSCC","none"
"415","TGDS",0.418192240889762,0.46717697102417,3.80618146125985,"par_inRCC_vs_LSCC","none"
"416","CLCA2",0.601812919241598,0.46717697102417,3.79572279621233,"par_inRCC_vs_LSCC","none"
"417","TMEM181",-0.350052875299743,0.46717697102417,3.79252980548688,"none","none"
"418","SCGB1D2",0.370227604127797,0.46717697102417,3.79002960026903,"par_inRCC_vs_LSCC","none"
"419","LTF",-0.819865399651435,0.46717697102417,3.79272927081591,"none","none"
"420","CHMP5",0.373093832868026,0.46717697102417,3.78746001511548,"par_inRCC_vs_LSCC","none"
"421","CHCHD5",-0.428069307892072,0.468337123543701,3.77918574998906,"none","none"
"422","KCNS3",0.373244292585458,0.468838410923083,3.77250984613755,"par_inRCC_vs_LSCC","none"
"423","CLU",-1.09613672497721,0.468838410923083,3.77315372040025,"par_inRCC_vs_LSCC","none"
"424","CYP2A6",0.342606526946321,0.470761827526796,3.75637278901318,"none","none"
"425","SCN9A",-1.63267262963233,0.470761827526796,3.75814225198331,"par_inRCC_vs_LSCC","none"
"426","CPTP",-0.366369834362667,0.471505265730397,3.74466778720715,"none","none"
"427","PSMA5",0.380564297299273,0.471505265730397,3.73826739403256,"none","none"
"428","USP17L12",-0.606773188981102,0.471505265730397,3.73754709776148,"par_inRCC_vs_LSCC","none"
"429","C6",0.325474009082676,0.471505265730397,3.72586141852009,"par_inRCC_vs_LSCC","none"
"430","CCDC88B",-0.319924693115389,0.471505265730397,3.72445714953678,"par_inRCC_vs_LSCC","none"
"431","BRWD1",0.339634659263872,0.471505265730397,3.98744631168268,"none","none"
"432","MTHFS",0.33238401679845,0.471505265730397,3.72091977194238,"par_inRCC_vs_LSCC","none"
"433","DCAF4",-0.394038340301629,0.471505265730397,3.7199168851768,"none","none"
"434","SYNPO",0.563464754908502,0.472408464675619,3.71274784001157,"par_inRCC_vs_LSCC","none"
"435","MCL1",0.481675073819788,0.474434990506602,3.7023384299831,"par_inRCC_vs_LSCC","none"
"436","RASA1",0.375222970811211,0.475104108543503,3.69497257250797,"par_inRCC_vs_LSCC","none"
"437","HBA1",-0.325914825357779,0.475104108543503,3.68855928589575,"none","none"
"438","SLCO1B1",0.446798041173537,0.475104108543503,3.68751551568299,"par_inRCC_vs_LSCC","none"
"439","ANTXR2",-0.437202965878476,0.475499236956037,3.68223640622702,"par_inRCC_vs_LSCC","none"
"440","SP1",0.38251440752127,0.47592794961633,3.67054311071686,"par_inRCC_vs_LSCC","none"
"441","GLUD1",-0.309033599568647,0.47592794961633,3.65866080184535,"par_inRCC_vs_LSCC","none"
"442","ID2",0.456318875065298,0.47592794961633,3.65601770575116,"par_inRCC_vs_LSCC","none"
"443","APBA3",-0.410544494176087,0.47592794961633,3.65285663211906,"par_inRCC_vs_LSCC","none"
"444","SERGEF",-0.363592183811122,0.47592794961633,4.1279590912634,"none","none"
"445","PIK3CG",0.330762650362162,0.47592794961633,3.64869561085103,"par_inRCC_vs_LSCC","none"
"446","NPIPB6",-0.417080206164248,0.47592794961633,3.64524987972334,"par_inRCC_vs_LSCC","none"
"447","AKR7A3",-0.436522369816114,0.47592794961633,3.64493216681668,"par_inRCC_vs_LSCC","none"
"448","NCOA3",0.355180734755645,0.47592794961633,3.64323455886947,"none","none"
"449","ANKDD1B",0.379952553905741,0.47592794961633,3.63976178625837,"par_inRCC_vs_LSCC","none"
"450","WIPF1",-0.364038964996746,0.47592794961633,3.63876609333429,"none","none"
"451","SERPINA7",0.38525602879971,0.476597366135171,3.63177062599661,"par_inRCC_vs_LSCC","none"
"452","ZNF417",-0.42660303005668,0.476597366135171,3.62811891224764,"par_inRCC_vs_LSCC","none"
"453","CYLC2",0.508426517428121,0.476597366135171,3.62394123037574,"par_inRCC_vs_LSCC","none"
"454","YPEL3",-0.327289342379602,0.476597366135171,3.6214073264951,"none","none"
"455","MZT2B",-0.619027771316092,0.477583416360454,3.61128575967173,"none","none"
"456","PGD",-0.489566045829141,0.477583416360454,3.60707571762555,"par_inRCC_vs_LSCC","none"
"457","KCNK13",-0.384613568802199,0.477583416360454,3.60677022583662,"par_inRCC_vs_LSCC","none"
"458","LYPLA1",0.389870718143115,0.482876661030069,3.58174139414255,"none","none"
"459","MGST2",0.335845458847016,0.482876661030069,3.57938478078715,"none","none"
"460","COL6A2",-0.654697489464313,0.482876661030069,3.58003209678858,"none","none"
"461","CCR1",-0.388731190891661,0.482945656475664,3.57034220512564,"par_inRCC_vs_LSCC","none"
"462","SCRIB",0.375781102662363,0.482945656475664,3.56951694514557,"none","none"
"463","B4GALT7",-0.411489789488627,0.483436724151462,3.56122347856232,"none","none"
"464","OAZ1",-0.492367465164925,0.483436724151462,3.56054089655031,"none","none"
"465","SNRPG",-0.349920417498977,0.484135372457447,3.55443921835291,"par_inRCC_vs_LSCC","none"
"466","ARHGEF1",-0.411494619013778,0.485546040475045,3.54590656647635,"par_inRCC_vs_LSCC","none"
"467","PHAX",-0.427181812436524,0.487759879783956,3.53358551457925,"par_inRCC_vs_LSCC","none"
"468","DENND1B",0.33358388851926,0.487759879783956,3.52432901624163,"none","none"
"469","RAPSN",-0.525548928634386,0.487759879783956,3.51979602698979,"none","none"
"470","UTS2B",0.449854289019779,0.487759879783956,3.511591980802,"none","none"
"471","KLF13",-0.392975061373066,0.487759879783956,3.51111091395428,"none","none"
"472","DHRS1",-0.37614803113472,0.487759879783956,3.5106878291547,"par_inRCC_vs_LSCC","none"
"473","DHRS2",0.35356667551241,0.487759879783956,3.51043497704166,"par_inRCC_vs_LSCC","none"
"474","CKS1B",-0.364399153876286,0.487759879783956,3.50955072793076,"par_inRCC_vs_LSCC","none"
"475","SPATA24",-0.35651521161863,0.48802832097964,3.52983547938465,"none","none"
"476","CXXC4",0.360027197990571,0.48802832097964,3.49707770596945,"par_inRCC_vs_LSCC","none"
"477","TP53TG3B",-0.441153641591004,0.48802832097964,3.49611635722497,"none","none"
"478","CHM",0.394602693038976,0.48802832097964,3.49045813264253,"par_inRCC_vs_LSCC","none"
"479","DAZL",0.409299766745905,0.48802832097964,3.48179764655137,"par_inRCC_vs_LSCC","none"
"480","CAMK4",-0.372912402490828,0.48802832097964,3.47862499701994,"none","none"
"481","PPBP",0.40403884104895,0.48802832097964,3.47337296648358,"par_inRCC_vs_LSCC","none"
"482","OLFML3",-0.382967038142246,0.48802832097964,3.46772100213184,"none","none"
"483","SYK",0.367340185979245,0.48802832097964,3.46618768489414,"none","none"
"484","BMS1",-0.374760144633899,0.48802832097964,3.46408924374105,"par_inRCC_vs_LSCC","none"
"485","EMILIN1",-0.346897058800769,0.48802832097964,3.46261149531984,"none","none"
"486","OXT",-0.865827010064443,0.48802832097964,3.46478274180997,"none","none"
"487","SERP1",0.419466317357085,0.48802832097964,3.45890664560467,"none","none"
"488","NT5E",0.416385868461961,0.48802832097964,3.45752527328819,"none","none"
"489","CD83",0.423505588343987,0.48802832097964,3.45621749921106,"par_inRCC_vs_LSCC","none"
"490","ATP5F1B",-0.425207120953324,0.489070146863673,3.44678675067634,"none","none"
"491","UQCR10",0.39425117044992,0.489070146863673,3.4398771036746,"par_inRCC_vs_LSCC","none"
"492","RPP25",-0.370878480989938,0.489070146863673,3.43956196027033,"par_inRCC_vs_LSCC","none"
"493","ZNF783",0.336793628807111,0.489070146863673,3.4389531365278,"par_inRCC_vs_LSCC","none"
"494","EIF3L",-0.342370027611859,0.489633912357368,3.42925149945623,"none","none"
"495","DUSP9",0.397163209985595,0.489633912357368,3.42434555082582,"par_inRCC_vs_LSCC","none"
"496","NCBP2",0.396110904891562,0.489633912357368,3.42354362754742,"none","none"
"497","MYO1C",0.405684152637167,0.489633912357368,3.42345728536325,"par_inRCC_vs_LSCC","none"
"498","HLF",0.381908245023697,0.493051990344529,3.40841852729449,"par_inRCC_vs_LSCC","none"
"499","DPYSL3",-0.457297588817325,0.493301581990718,3.40088558526879,"par_inRCC_vs_LSCC","none"
"500","GBA",0.3932692617933,0.493301581990718,3.40085138431804,"par_inRCC_vs_LSCC","none"
"501","TULP4",0.317261485097513,0.494009893565807,3.39049707083735,"none","none"
"502","PRDM1",0.342483596912585,0.494009893565807,3.39042678134635,"none","none"
